storepath,iteration,libraryid
/nix/store/9594i91knag7caizrx0g5qvyqdwd02w3-ghc-7.10.1,82,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/hjdm9jpzxl5aw0g5dlpjnnm12a7nrfd9-ghc-7.10.1,83,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/5vg18afmfvbhzffvn2zcnap8f0lkdf3v-ghc-7.10.1,84,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/x0xprabldg8yijhlxb89q4v9r4ci79s2-ghc-7.10.1,85,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/rz4v9k6idpkx6b8i96l7n7hywd0r3br6-ghc-7.10.1,86,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/hi2pbyckvkvmj8b1hqa29cx4kvkk3jfc-ghc-7.10.1,87,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/jwamjpsh9zxsmkf7n6d5iw93s2763kn2-ghc-7.10.1,88,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/2afcxvd6rxgg8rj37205yldvfrvzaalk-ghc-7.10.1,89,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/ic1hamy46gh1p9zydblgywbh8x8ka37n-ghc-7.10.1,90,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/2whbyjhiygf5shp6a982hbpd37a20fcf-ghc-7.10.1,91,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/hzcm7imy9abkf1lbn46rkx1k73vhfzfj-ghc-7.10.1,92,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/876wz8vv7ynbp8dkkhn6ljiwwy2s2bkm-ghc-7.10.1,93,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/d9qd5s99h0f2y8s71lqlblnq71pdsmfq-ghc-7.10.1,94,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/dx1j4a153rgxv1y39cqiaxghl76qnzpr-ghc-7.10.1,95,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/y55w6ip3dscvqw3h2g33xkra3gv2bjvw-ghc-7.10.1,96,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/2lksz6licicxrx3q4lg3zgqljymwfpc5-ghc-7.10.1,97,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/8jrxbrmmhphp43v07lhfh89x1b2ddyv3-ghc-7.10.1,98,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/2ax5l5xsggyzb2dba9g6lw0axyjprr2s-ghc-7.10.1,99,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/n0cfjqwsj8i34j4jgamh1d2x597vx36v-ghc-7.10.1,100,text-1.2.0.4-287fea8100fd89d633753334774d997a
