storepath,iteration,libraryid
/nix/store/22yjv2k1q4ir2ymmi1grwc9k5mqg5d39-ghc-7.10.1,76,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/9z9qssb37ybzypr1dsx7xz39v69idish-ghc-7.10.1,77,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/28v35653bpsn07lwv3zp1gydn23p6b9b-ghc-7.10.1,78,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/23icgwwchx86d4ghnm5pcvng3p4jqcjh-ghc-7.10.1,79,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/v66x3mk0pzbxzkb4jl9wjfjq1qnypnld-ghc-7.10.1,80,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/2diwlxgra6fg3i62n1jy55vwx5gygsmg-ghc-7.10.1,81,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/gjparpkkp9sj7r6ds277jxzc42r5sla4-ghc-7.10.1,82,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/y7qszil6mmjzwmqgwpj8vlpdyyga3fpx-ghc-7.10.1,83,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/9ncqq0pn19xa9vh0k857aczgyaw5zy2w-ghc-7.10.1,84,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/2azqpcjmnf91byqwf2cvqscp867a1d9z-ghc-7.10.1,85,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/r00as578ig0fb3pfi178q8zr9all34mc-ghc-7.10.1,86,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/hgmcl54slhkrx82kg7n8j5w37jwdwlg6-ghc-7.10.1,87,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/qh1pa7q3087cy2ly27w4x6vcslxid2si-ghc-7.10.1,88,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/40qyiy1rxha1pjn3hzlk2wk8dba7m71p-ghc-7.10.1,89,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/i98gliq25br5gnpk7lqzp8vn8f15mkdn-ghc-7.10.1,90,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/8p7vnxpw3l1731f8z01gcp2qsmshn906-ghc-7.10.1,91,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/ara2m166x16xwzali9vyx5db4rkx94yk-ghc-7.10.1,92,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/crzfch87f9hl19526azck6n03g0vqhmg-ghc-7.10.1,93,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/8vwhj30jpajh3rxrj7zf5irk36fghyhd-ghc-7.10.1,94,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/s52ld0cp5qmjg0krc6s2wvmvpyaj41kl-ghc-7.10.1,95,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/2skff745wlnya91cnnx794zmrdpg7cpg-ghc-7.10.1,96,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/fscsq3lw6ykicgq31j92n1n8gx6pabb1-ghc-7.10.1,97,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/wxgaxim5c2qk8a2g43dp71xmvr51922q-ghc-7.10.1,98,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/09yy5mqh7rcnfldd7wlxrnbrfh9w1aql-ghc-7.10.1,99,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/p9hazqcpincdpb1xhjs7szljk4vi20vi-ghc-7.10.1,100,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
